Zeitpunkt;09cpGesamt@EnViSaGe-router00009
2018-04-23 23:00:00;0.13
2018-04-24 00:00:00;0.08738287560581705
2018-04-24 01:00:00;0.08990306946688133
2018-04-24 02:00:00;0.0767799352750811
2018-04-24 03:00:00;0.09166129032258011
2018-04-24 04:00:00;0.07284329563812585
2018-04-24 05:00:00;0.10302588996763741
2018-04-24 06:00:00;0.24764895330112716
2018-04-24 07:00:00;0.18064620355411984
2018-04-24 08:00:00;0.18151612903225883
2018-04-24 09:00:00;0.1406472491909387
2018-04-24 10:00:00;1.0152903225806453
2018-04-24 11:00:00;0.2964886731391559
2018-04-24 12:00:00;0.4541706924315621
2018-04-24 13:00:00;0.1620907617504049
2018-04-24 14:00:00;0.17905073649754574
2018-04-24 15:00:00;0.141260096930533
2018-04-24 16:00:00;0.48611650485436897
2018-04-24 17:00:00;0.4357903225806448
2018-04-24 18:00:00;0.6429032258064462
2018-04-24 19:00:00;0.3391774193548358
2018-04-24 20:00:00;0.1605987055016192
2018-04-24 21:00:00;0.18017713365539423
2018-04-24 22:00:00;0.13408723747980558
2018-04-24 23:00:00;0.08930645161290274
2018-04-25 00:00:00;0.08699115044247822
2018-04-25 01:00:00;0.08875409836065559
2018-04-25 02:00:00;0.08350000000000055
2018-04-25 03:00:00;0.08747181964573238
2018-04-25 04:00:00;0.08138933764135754
2018-04-25 05:00:00;0.08874193548386983
2018-04-25 06:00:00;0.23150485436893262
2018-04-25 07:00:00;0.18344103392568786
2018-04-25 08:00:00;0.19011290322580607
2018-04-25 09:00:00;0.15223832528180356
2018-04-25 10:00:00;0.15608064516129005
2018-04-25 11:00:00;0.8371147540983604
2018-04-25 12:00:00;0.9772536348949904
2018-04-25 13:00:00;0.1676413570274643
2018-04-25 14:00:00;0.17690322580645246
2018-04-25 15:00:00;0.15703883495145682
2018-04-25 16:00:00;0.22382258064516122
2018-04-25 17:00:00;0.21904290429042977
2018-04-25 18:00:00;0.2804729729729726
2018-04-25 19:00:00;0.4430363036303609
2018-04-25 20:00:00;0.3918093699515342
2018-04-25 21:00:00;0.4967540983606572
2018-04-25 22:00:00;0.43838187702265097
2018-04-25 23:00:00;0.09638709677419276
2018-04-26 00:00:00;0.07397415185783522
2018-04-26 01:00:00;0.07545161290322436
2018-04-26 02:00:00;0.08367741935483945
2018-04-26 03:00:00;0.05480645161290378
2018-04-26 04:00:00;0.07872580645161247
2018-04-26 05:00:00;0.0726398601398607
2018-04-26 06:00:00;0.3703820598006633
2018-04-26 07:00:00;0.5901451612903235
2018-04-26 08:00:00;0.22285483870967776
2018-04-26 09:00:00;0.20150242326332854
2018-04-26 10:00:00;0.17264943457189005
2018-04-26 11:00:00;0.7518006430868172
2018-04-26 12:00:00;0.25375201288244714
2018-04-26 13:00:00;0.13384491114701116
2018-04-26 14:00:00;0.1804368932038847
2018-04-26 15:00:00;0.1345893719806762
2018-04-26 16:00:00;0.17689822294022717
2018-04-26 17:00:00;0.1367043618739896
2018-04-26 18:00:00;0.1642649434571898
2018-04-26 19:00:00;0.28969858156028333
2018-04-26 20:00:00;0.2638870967741928
2018-04-26 21:00:00;0.4441071428571409
2018-04-26 22:00:00;0.7442903225806587
2018-04-26 23:00:00;0.5807915993537972
2018-04-27 00:00:00;0.05396135265700519
2018-04-27 01:00:00;0.11271405492730177
2018-04-27 02:00:00;0.04964516129032303
2018-04-27 03:00:00;0.10630470016207398
2018-04-27 04:00:00;0.05806451612903249
2018-04-27 05:00:00;0.09421647819062898
2018-04-27 06:00:00;0.2868455284552842
2018-04-27 07:00:00;0.18859223300970868
2018-04-27 08:00:00;0.1725525040387721
2018-04-27 09:00:00;0.14824193548387174
2018-04-27 10:00:00;0.15093851132686173
2018-04-27 11:00:00;0.13454692556634304
2018-04-27 12:00:00;0.15366883116882993
2018-04-27 13:00:00;0.1281391585760518
2018-04-27 14:00:00;0.1632528180354258
2018-04-27 15:00:00;0.16393884892086336
2018-04-27 16:00:00;1.3822455573505565
2018-04-27 17:00:00;0.9657090909090934
2018-04-27 18:00:00;0.16150390624999933
2018-04-27 19:00:00;0.5266611295681065
2018-04-27 20:00:00;0.5980066445182697
2018-04-27 21:00:00;0.8603577235772365
2018-04-27 22:00:00;0.5062621359223383
2018-04-27 23:00:00;0.09292407108239108
2018-04-28 00:00:00;0.06041935483870998
2018-04-28 01:00:00;0.10087237479806056
2018-04-28 02:00:00;0.05851373182552533
2018-04-28 03:00:00;0.09458670988654676
2018-04-28 04:00:00;0.06369354838709712
2018-04-28 05:00:00;0.08471728594507129
2018-04-28 06:00:00;0.10694668820678505
2018-04-28 07:00:00;0.6458184764991824
2018-04-28 08:00:00;0.15082524271844736
2018-04-28 09:00:00;0.17359098228663403
2018-04-28 10:00:00;0.17600000000000213
2018-04-28 11:00:00;0.0909223300970868
2018-04-28 12:00:00;0.34078651685393285
2018-04-28 13:00:00;0.2311986863711007
2018-04-28 14:00:00;0.1471082390953151
2018-04-28 15:00:00;0.07764516129032178
2018-04-28 16:00:00;0.08156704361874094
2018-04-28 17:00:00;0.11623586429725338
2018-04-28 18:00:00;0.38153473344103334
2018-04-28 19:00:00;0.49712218649517115
2018-04-28 20:00:00;0.1397896440129458
2018-04-28 21:00:00;0.37674836601307404
2018-04-28 22:00:00;0.1083171521035597
2018-04-28 23:00:00;0.10999999999999953
2018-04-29 00:00:00;0.06268174474959565
2018-04-29 01:00:00;0.0947572815533979
2018-04-29 02:00:00;0.09514516129032187
2018-04-29 03:00:00;0.0551941747572814
2018-04-29 04:00:00;0.11108239095314973
2018-04-29 05:00:00;0.05092526690391464
2018-04-29 06:00:00;0.10273789649415666
2018-04-29 07:00:00;0.5291787439613583
2018-04-29 08:00:00;0.2899354838709663
2018-04-29 09:00:00;0.3735332252836308
2018-04-29 10:00:00;0.14898222940226216
2018-04-29 11:00:00;0.09971061093247494
2018-04-29 12:00:00;0.06211290322580657
2018-04-29 13:00:00;0.11513731825524975
2018-04-29 14:00:00;0.07637540453074447
2018-04-29 15:00:00;0.12032362459546853
2018-04-29 16:00:00;0.05594202898550753
2018-04-29 17:00:00;0.10705024311183091
2018-04-29 18:00:00;0.10828756058158233
2018-04-29 19:00:00;0.1465322580645166
2018-04-29 20:00:00;0.26276699029126177
2018-04-29 21:00:00;0.4277922077922088
2018-04-29 22:00:00;0.17147011308562277
2018-04-29 23:00:00;0.05999999999999999
2018-04-30 00:00:00;0.10129240710823834
2018-04-30 01:00:00;0.08004846526655805
2018-04-30 02:00:00;0.0900645161290317
2018-04-30 03:00:00;0.08154723127035678
2018-04-30 04:00:00;0.08062801932367113
2018-04-30 05:00:00;0.08704361873990168
2018-04-30 06:00:00;0.10550324675324545
2018-04-30 07:00:00;0.7093527508090581
2018-04-30 08:00:00;0.7648381877022636
2018-04-30 09:00:00;0.49666129032258055
2018-04-30 10:00:00;1.326316639741524
2018-04-30 11:00:00;0.2682580645161292
2018-04-30 12:00:00;0.09192245557350423
2018-04-30 13:00:00;0.08859677419354893
2018-04-30 14:00:00;0.15017741935483786
2018-04-30 15:00:00;0.4864696223316918
2018-04-30 16:00:00;0.7124853228962827
2018-04-30 17:00:00;0.10400656814450002
2018-04-30 18:00:00;0.5065322580645156
2018-04-30 19:00:00;0.38156704361873983
2018-04-30 20:00:00;0.3216181229773452
2018-04-30 21:00:00;0.2675889967637552
2018-04-30 22:00:00;0.06600328947368374
2018-04-30 23:00:00;0.10356564019448854
2018-05-01 00:00:00;0.22562197092084185
2018-05-01 01:00:00;0.09690821256038733
2018-05-01 02:00:00;0.08773462783171525
2018-05-01 03:00:00;0.13677471636952976
2018-05-01 04:00:00;0.08474193548386957
2018-05-01 05:00:00;0.08232258064516074
2018-05-01 06:00:00;0.1267954911433177
2018-05-01 07:00:00;0.41656451612902995
2018-05-01 08:00:00;0.17265700483091861
2018-05-01 09:00:00;0.21137318255250295
2018-05-01 10:00:00;0.22996768982229554
2018-05-01 11:00:00;0.17361873990306947
2018-05-01 12:00:00;0.6045483870967637
2018-05-01 13:00:00;0.19677419354838818
2018-05-01 14:00:00;0.3142903225806474
2018-05-01 15:00:00;0.24764135702746298
2018-05-01 16:00:00;0.26719354838709786
2018-05-01 17:00:00;0.2415185783521801
2018-05-01 18:00:00;0.771596774193548
2018-05-01 19:00:00;0.12194489465153915
2018-05-01 20:00:00;0.1762681744749581
2018-05-01 21:00:00;0.5517096774193558
2018-05-01 22:00:00;0.12791599353796443
2018-05-01 23:00:00;0.12809369951534716
2018-05-02 00:00:00;0.0629563812600965
2018-05-02 01:00:00;0.11059677419354817
2018-05-02 02:00:00;0.06604838709677399
2018-05-02 03:00:00;0.1121935483870962
2018-05-02 04:00:00;0.06600969305331168
2018-05-02 05:00:00;0.26257095158597565
2018-05-02 06:00:00;0.24757377049180543
2018-05-02 07:00:00;0.17054838709677492
2018-05-02 08:00:00;0.478967741935484
2018-05-02 09:00:00;1.428903225806452
2018-05-02 10:00:00;0.7720322580645156
2018-05-02 11:00:00;1.168998384491116
2018-05-02 12:00:00;1.0346774193548396
2018-05-02 13:00:00;0.13357027463651
2018-05-02 14:00:00;0.17255663430420815
2018-05-02 15:00:00;0.538812199036921
2018-05-02 16:00:00;0.385774193548387
2018-05-02 17:00:00;0.8405169628432981
2018-05-02 18:00:00;0.27450885668277
2018-05-02 19:00:00;0.3994524959742364
2018-05-02 20:00:00;0.5643760129659624
2018-05-02 21:00:00;0.595379644588046
2018-05-02 22:00:00;0.8524354838709646
2018-05-02 23:00:00;0.22380875202593328
2018-05-03 00:00:00;0.12358642972536331
2018-05-03 01:00:00;0.060776699029126184
2018-05-03 02:00:00;0.11365971107544112
2018-05-03 03:00:00;0.07235008103727725
2018-05-03 04:00:00;0.10659677419354863
2018-05-03 05:00:00;0.10261290322580681
2018-05-03 06:00:00;0.45064724919094007
2018-05-03 07:00:00;0.1621880064829824
2018-05-03 08:00:00;0.13520193861066193
2018-05-03 09:00:00;0.19008077544426472
2018-05-03 10:00:00;0.13210696920583498
2018-05-03 11:00:00;0.28224555735056506
2018-05-03 12:00:00;0.21827419354838776
2018-05-03 13:00:00;0.35578352180936923
2018-05-03 14:00:00;0.163133116883117
2018-05-03 15:00:00;0.22210696920583362
2018-05-03 16:00:00;0.16314516129032308
2018-05-03 17:00:00;0.2104838709677415
2018-05-03 18:00:00;0.5553623188405805
2018-05-03 19:00:00;0.29174757281553565
2018-05-03 20:00:00;0.1738610662358641
2018-05-03 21:00:00;0.06329563812600943
2018-05-03 22:00:00;0.12849757673667206
2018-05-03 23:00:00;0.0650483870967744
2018-05-04 00:00:00;0.1184491114701139
2018-05-04 01:00:00;0.0753957996768984
2018-05-04 02:00:00;0.10946688206785186
2018-05-04 03:00:00;0.08368078175895864
2018-05-04 04:00:00;0.10143780290791678
2018-05-04 05:00:00;0.0922508038585221
2018-05-04 06:00:00;0.14945072697899917
2018-05-04 07:00:00;0.17841935483870922
2018-05-04 08:00:00;0.2465428109854612
2018-05-04 09:00:00;0.6884602917341942
2018-05-04 10:00:00;0.837819063004848
2018-05-04 11:00:00;1.001838709677419
2018-05-04 12:00:00;0.31466019417475755
2018-05-04 13:00:00;0.18826580226904494
2018-05-04 14:00:00;0.2525121555915727
2018-05-04 15:00:00;0.2223909531502433
2018-05-04 16:00:00;0.28499192245557375
2018-05-04 17:00:00;0.26864297253634906
2018-05-04 18:00:00;0.325040387722131
2018-05-04 19:00:00;0.2839095315024223
2018-05-04 20:00:00;0.3397576736672052
2018-05-04 21:00:00;0.3307781456953658
2018-05-04 22:00:00;0.339951612903222
2018-05-04 23:00:00;0.18437802907915932
2018-05-05 00:00:00;0.15328502415458908
2018-05-05 01:00:00;0.060032362459546754
2018-05-05 02:00:00;0.1257096774193554
2018-05-05 03:00:00;0.06578352180937003
2018-05-05 04:00:00;0.11761290322580692
2018-05-05 05:00:00;0.0718272425249171
2018-05-05 06:00:00;0.14787928221859659
2018-05-05 07:00:00;0.8954294975688832
2018-05-05 08:00:00;0.5175806451612903
2018-05-05 09:00:00;1.47182258064516
2018-05-05 10:00:00;1.2681421647819067
2018-05-05 11:00:00;0.6908870967741917
2018-05-05 12:00:00;0.3055322580645169
2018-05-05 13:00:00;0.3283360258481394
2018-05-05 14:00:00;2.41106451612903
2018-05-05 15:00:00;1.6811129032258072
2018-05-05 16:00:00;0.4843941841680108
2018-05-05 17:00:00;0.5450645161290301
2018-05-05 18:00:00;0.30865478119935125
2018-05-05 19:00:00;0.5204677419354876
2018-05-05 20:00:00;0.21525121555915702
2018-05-05 21:00:00;0.1795284552845521
2018-05-05 22:00:00;0.22484602917341948
2018-05-05 23:00:00;0.22541935483870806
2018-05-06 00:00:00;0.07272580645161313
2018-05-06 01:00:00;0.10898222940226246
2018-05-06 02:00:00;0.12757281553398064
2018-05-06 03:00:00;0.061580645161290255
2018-05-06 04:00:00;0.11350565428109909
2018-05-06 05:00:00;0.11430194805194867
2018-05-06 06:00:00;0.09956381260097029
2018-05-06 07:00:00;0.16133655394524962
2018-05-06 08:00:00;0.5197899838449102
2018-05-06 09:00:00;0.5916962843295617
2018-05-06 10:00:00;0.11945072697899799
2018-05-06 11:00:00;0.11584814216478137
2018-05-06 12:00:00;1.8306935483871036
2018-05-06 13:00:00;0.3497415185783482
2018-05-06 14:00:00;0.1214354838709674
2018-05-06 15:00:00;0.1198064516129029
2018-05-06 16:00:00;0.09063004846526591
2018-05-06 17:00:00;0.10449999999999895
2018-05-06 18:00:00;0.1342351046698868
2018-05-06 19:00:00;0.3262903225806466
2018-05-06 20:00:00;0.25790322580645064
2018-05-06 21:00:00;0.1692084006462044
2018-05-06 22:00:00;0.09831987075928908
2018-05-06 23:00:00;0.11999999999999965
2018-05-07 00:00:00;0.11577419354838664
2018-05-07 01:00:00;0.05124595469255697
2018-05-07 02:00:00;0.11154838709677348
2018-05-07 03:00:00;0.11570731707316996
2018-05-07 04:00:00;0.05025889967637586
2018-05-07 05:00:00;0.1402741935483861
2018-05-07 06:00:00;0.2905483870967701
2018-05-07 07:00:00;1.39510500807754
2018-05-07 08:00:00;1.0330210016155044
2018-05-07 09:00:00;0.2643064516129036
2018-05-07 10:00:00;0.21352272727272686
2018-05-07 11:00:00;0.937370967741932
2018-05-07 12:00:00;0.4061352657004839
2018-05-07 13:00:00;0.11685483870967696
2018-05-07 14:00:00;0.1769741100323642
2018-05-07 15:00:00;0.1795806451612916
2018-05-07 16:00:00;0.12156957928802567
2018-05-07 17:00:00;0.2175566343042073
2018-05-07 18:00:00;0.892326332794835
2018-05-07 19:00:00;0.5827669902912623
2018-05-07 20:00:00;0.23666666666666608
2018-05-07 21:00:00;0.5129240710823889
2018-05-07 22:00:00;0.27659609120521467
2018-05-07 23:00:00;0.08130645161290338
2018-05-08 00:00:00;0.06794830371567101
2018-05-08 01:00:00;0.12025806451612872
2018-05-08 02:00:00;0.07402912621359124
2018-05-08 03:00:00;0.07280388978930309
2018-05-08 04:00:00;0.11983844911146967
2018-05-08 05:00:00;0.058556521739130805
2018-05-08 06:00:00;0.26782905982906074
2018-05-08 07:00:00;0.20730956239870288
2018-05-08 08:00:00;0.15405492730210046
2018-05-08 09:00:00;0.14982200647249255
2018-05-08 10:00:00;0.23473509933774805
2018-05-08 11:00:00;0.8539250814332222
2018-05-08 12:00:00;0.35432038834951785
2018-05-08 13:00:00;0.18995153473344295
2018-05-08 14:00:00;0.425024232633279
2018-05-08 15:00:00;0.3982125603864724
2018-05-08 16:00:00;0.28476575121163183
2018-05-08 17:00:00;0.2808064516129052
2018-05-08 18:00:00;0.4515322580645127
2018-05-08 19:00:00;0.35445705024311214
2018-05-08 20:00:00;0.12737864077669855
2018-05-08 21:00:00;0.23346278317151983
2018-05-08 22:00:00;0.464724025974023
2018-05-08 23:00:00;0.2769951534733426
2018-05-09 00:00:00;0.11993548387096742
2018-05-09 01:00:00;0.07211974110032325
2018-05-09 02:00:00;0.08255319148936213
2018-05-09 03:00:00;0.1211003236245952
2018-05-09 04:00:00;0.08434571890145341
2018-05-09 05:00:00;0.06048543689320442
2018-05-09 06:00:00;0.28665589660743296
2018-05-09 07:00:00;0.1850967741935495
2018-05-09 08:00:00;0.17364085667215853
2018-05-09 09:00:00;0.18117932148626964
2018-05-09 10:00:00;0.17901453957996924
2018-05-09 11:00:00;0.15544426494345767
2018-05-09 12:00:00;0.44364077669903046
2018-05-09 13:00:00;0.7085990338164292
2018-05-09 14:00:00;0.6892245557350593
2018-05-09 15:00:00;0.19085621970920996
2018-05-09 16:00:00;0.17853225806451736
2018-05-09 17:00:00;0.12218093699515349
2018-05-09 18:00:00;0.23220421393841154
2018-05-09 19:00:00;0.28190630048465243
2018-05-09 20:00:00;0.3879611650485422
2018-05-09 21:00:00;0.4736142625607757
2018-05-09 22:00:00;0.48511290322580713
2018-05-09 23:00:00;0.1477741935483866
2018-05-10 00:00:00;0.12161812297734609
2018-05-10 01:00:00;0.1215942028985513
2018-05-10 02:00:00;0.09657512116316695
2018-05-10 03:00:00;0.06400646203554095
2018-05-10 04:00:00;0.1245967741935483
2018-05-10 05:00:00;0.12003246753246719
2018-05-10 06:00:00;0.09349436392914806
